id_reclamation,id_client,date,canal,texte,satisfaction
REC-02201,CLI-00087,2024-08-31,courrier,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",3
REC-02202,CLI-00342,2024-11-02,courrier,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-02203,CLI-00273,2025-05-03,espace_client,"Je tiens a remercier le technicien intervenu en mai, tres professionnel et a l'ecoute.",4
REC-02204,CLI-00468,2024-05-06,email,"Je tiens a remercier le technicien intervenu en mai, tres professionnel et a l'ecoute.",4
REC-02205,CLI-00204,2025-09-04,espace_client,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-02206,CLI-00436,2024-07-08,telephone,"Depuis l'installation du nouveau compteur en juillet, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-02207,CLI-00591,2025-01-08,courrier,"Je conteste ma facture de janvier, le montant de 645 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-02208,CLI-00505,2025-07-30,courrier,"Je conteste ma facture de juillet, le montant de 895 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-02209,CLI-00231,2025-02-18,espace_client,"Ma facture de regularisation de fevrier est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02210,CLI-00493,2024-08-26,telephone,"Ma facture de regularisation de aout est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-02211,CLI-00267,2025-02-23,telephone,"Coupure de courant de plusieurs heures dans le secteur Coteaux-Ouest en fevrier, aucune information, c'est inadmissible pour un service essentiel.",2
REC-02212,CLI-00068,2025-11-30,espace_client,"Depuis l'installation du nouveau compteur en novembre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-02213,CLI-00110,2025-08-16,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",2
REC-02214,CLI-00690,2025-05-06,telephone,"Les microcoupures se multiplient depuis mai sur Rives-Sud, quand le reseau sera-t-il fiabilise ?",1
REC-02215,CLI-00465,2025-01-05,email,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",1
REC-02216,CLI-00143,2025-05-19,email,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",2
REC-02217,CLI-00218,2025-06-04,email,"Coupure de courant de plusieurs heures dans le secteur Rives-Sud en juin, aucune information, c'est inadmissible pour un service essentiel.",2
REC-02218,CLI-00207,2026-02-10,espace_client,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-02219,CLI-00068,2025-04-17,email,"Coupure de courant de plusieurs heures dans le secteur Rives-Sud en avril, aucune information, c'est inadmissible pour un service essentiel.",3
REC-02220,CLI-00414,2024-10-25,email,"Ma facture de regularisation de octobre est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02221,CLI-00123,2024-12-24,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-02222,CLI-00644,2024-12-13,courrier,"Je conteste ma facture de decembre, le montant de 1161 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-02223,CLI-00172,2025-05-09,espace_client,"Je tiens a remercier le technicien intervenu en mai, tres professionnel et a l'ecoute.",4
REC-02224,CLI-00166,2026-03-14,email,"Encore une coupure cette nuit a Zone-Industrielle, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-02225,CLI-00416,2026-01-15,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",2
REC-02226,CLI-00498,2025-09-04,espace_client,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-02227,CLI-00300,2025-08-12,email,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-02228,CLI-00129,2025-10-11,telephone,"Mon dossier de raccordement est bloque depuis octobre, je n'ai aucune nouvelle de vos services.",4
REC-02229,CLI-00112,2025-11-04,telephone,"Je conteste ma facture de novembre, le montant de 543 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02230,CLI-00278,2024-02-27,email,"Je conteste ma facture de fevrier, le montant de 1121 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02231,CLI-00150,2024-01-10,espace_client,"Ma facture de regularisation de janvier est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02232,CLI-00476,2025-04-08,courrier,"Ma facture de regularisation de avril est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02233,CLI-00628,2024-01-09,email,"Je demande le raccordement de mon nouveau logement a Plateau-Est, quel est le delai et le cout ?",4
REC-02234,CLI-00373,2024-01-25,telephone,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-02235,CLI-00379,2025-04-24,telephone,"Encore une coupure cette nuit a Val-Nord, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-02236,CLI-00463,2026-03-12,courrier,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-02237,CLI-00530,2025-06-09,courrier,"Coupure de courant de plusieurs heures dans le secteur Rives-Sud en juin, aucune information, c'est inadmissible pour un service essentiel.",2
REC-02238,CLI-00466,2025-01-30,email,Pouvez-vous m'expliquer comment installer des panneaux solaires et revendre mon surplus ?,3
REC-02239,CLI-00309,2026-01-11,courrier,"Les microcoupures se multiplient depuis janvier sur Centre-Ville, quand le reseau sera-t-il fiabilise ?",1
REC-02240,CLI-00173,2025-01-29,courrier,"Ma facture de regularisation de janvier est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02241,CLI-00241,2024-10-24,espace_client,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",3
REC-02242,CLI-00380,2025-09-24,courrier,"Encore une coupure cette nuit a Coteaux-Ouest, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-02243,CLI-00453,2025-03-02,courrier,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-02244,CLI-00017,2024-04-06,espace_client,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-02245,CLI-00423,2024-05-15,email,"Je conteste ma facture de mai, le montant de 802 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-02246,CLI-00259,2025-11-22,espace_client,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-02247,CLI-00444,2025-08-23,espace_client,"Les microcoupures se multiplient depuis aout sur Plateau-Est, quand le reseau sera-t-il fiabilise ?",2
REC-02248,CLI-00429,2024-08-23,courrier,"Coupure de courant de plusieurs heures dans le secteur Parc-Tertiaire en aout, aucune information, c'est inadmissible pour un service essentiel.",3
REC-02249,CLI-00376,2025-09-26,espace_client,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",1
REC-02250,CLI-00671,2025-01-08,courrier,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",4
REC-02251,CLI-00249,2024-04-21,espace_client,"Depuis l'installation du nouveau compteur en avril, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-02252,CLI-00595,2025-09-02,courrier,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-02253,CLI-00115,2026-02-09,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-02254,CLI-00086,2026-04-28,espace_client,"Depuis l'installation du nouveau compteur en avril, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-02255,CLI-00683,2024-07-07,email,"Je tiens a remercier le technicien intervenu en juillet, tres professionnel et a l'ecoute.",4
REC-02256,CLI-00228,2025-05-29,email,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-02257,CLI-00074,2025-03-18,email,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",3
REC-02258,CLI-00378,2024-01-23,courrier,"Coupure de courant de plusieurs heures dans le secteur Val-Nord en janvier, aucune information, c'est inadmissible pour un service essentiel.",3
REC-02259,CLI-00110,2025-06-26,telephone,"Encore une coupure cette nuit a Rives-Sud, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-02260,CLI-00521,2025-02-16,courrier,"Ma facture de regularisation de fevrier est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-02261,CLI-00419,2025-06-02,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-02262,CLI-00649,2025-12-03,espace_client,"Mon dossier de raccordement est bloque depuis decembre, je n'ai aucune nouvelle de vos services.",4
REC-02263,CLI-00195,2024-05-16,email,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",4
REC-02264,CLI-00675,2025-10-08,courrier,"Depuis l'installation du nouveau compteur en octobre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-02265,CLI-00380,2024-10-14,email,"Je conteste ma facture de octobre, le montant de 106 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-02266,CLI-00056,2024-07-07,courrier,"Je conteste ma facture de juillet, le montant de 1003 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-02267,CLI-00665,2026-01-08,courrier,"Encore une coupure cette nuit a Bourg-Ancien, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-02268,CLI-00585,2025-01-24,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-02269,CLI-00572,2025-01-10,email,Quelle est la part d'energie verte reellement fournie sur le secteur Coteaux-Ouest ?,2
REC-02270,CLI-00488,2026-05-20,courrier,"Depuis l'installation du nouveau compteur en mai, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",2
REC-02271,CLI-00293,2024-01-02,telephone,"Ma facture de regularisation de janvier est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02272,CLI-00313,2025-10-20,telephone,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",4
REC-02273,CLI-00393,2024-08-23,courrier,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-02274,CLI-00390,2025-11-12,telephone,"Les microcoupures se multiplient depuis novembre sur Centre-Ville, quand le reseau sera-t-il fiabilise ?",1
REC-02275,CLI-00346,2026-05-07,courrier,"Encore une coupure cette nuit a Rives-Sud, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-02276,CLI-00461,2024-01-07,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-02277,CLI-00217,2025-07-27,courrier,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",1
REC-02278,CLI-00259,2026-01-11,telephone,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-02279,CLI-00127,2024-11-12,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-02280,CLI-00648,2026-02-14,espace_client,"Je conteste ma facture de fevrier, le montant de 727 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02281,CLI-00676,2026-03-16,courrier,"Depuis l'installation du nouveau compteur en mars, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-02282,CLI-00512,2024-04-18,telephone,Quelle est la part d'energie verte reellement fournie sur le secteur Bourg-Ancien ?,4
REC-02283,CLI-00616,2025-01-17,email,"Coupure de courant de plusieurs heures dans le secteur Bourg-Ancien en janvier, aucune information, c'est inadmissible pour un service essentiel.",1
REC-02284,CLI-00692,2025-01-10,telephone,"Ma facture de regularisation de janvier est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-02285,CLI-00337,2025-03-01,courrier,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-02286,CLI-00414,2025-07-04,espace_client,"Je tiens a remercier le technicien intervenu en juillet, tres professionnel et a l'ecoute.",5
REC-02287,CLI-00108,2025-02-14,courrier,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-02288,CLI-00473,2025-11-10,email,"Je conteste ma facture de novembre, le montant de 1068 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02289,CLI-00055,2025-01-03,email,"Encore une coupure cette nuit a Rives-Sud, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-02290,CLI-00258,2025-05-10,espace_client,"Coupure de courant de plusieurs heures dans le secteur Rives-Sud en mai, aucune information, c'est inadmissible pour un service essentiel.",2
REC-02291,CLI-00164,2024-11-17,telephone,Quelle est la part d'energie verte reellement fournie sur le secteur Centre-Ville ?,3
REC-02292,CLI-00211,2026-03-18,espace_client,"Mon dossier de raccordement est bloque depuis mars, je n'ai aucune nouvelle de vos services.",4
REC-02293,CLI-00262,2024-07-05,espace_client,"Ma facture de regularisation de juillet est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02294,CLI-00101,2025-08-12,telephone,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",3
REC-02295,CLI-00269,2024-10-13,courrier,"Mon dossier de raccordement est bloque depuis octobre, je n'ai aucune nouvelle de vos services.",3
REC-02296,CLI-00086,2024-12-28,telephone,"Je conteste ma facture de decembre, le montant de 543 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-02297,CLI-00358,2024-01-31,email,"Je conteste ma facture de janvier, le montant de 591 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-02298,CLI-00183,2025-01-15,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-02299,CLI-00112,2025-02-18,telephone,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",4
REC-02300,CLI-00269,2025-12-16,email,"Coupure de courant de plusieurs heures dans le secteur Plateau-Est en decembre, aucune information, c'est inadmissible pour un service essentiel.",2
REC-02301,CLI-00027,2024-05-25,espace_client,"Mon dossier de raccordement est bloque depuis mai, je n'ai aucune nouvelle de vos services.",4
REC-02302,CLI-00669,2024-06-04,telephone,"Mon dossier de raccordement est bloque depuis juin, je n'ai aucune nouvelle de vos services.",3
REC-02303,CLI-00383,2024-07-20,telephone,"Depuis l'installation du nouveau compteur en juillet, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-02304,CLI-00487,2025-12-20,email,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",5
REC-02305,CLI-00266,2025-10-21,courrier,"Mon dossier de raccordement est bloque depuis octobre, je n'ai aucune nouvelle de vos services.",4
REC-02306,CLI-00458,2026-04-23,espace_client,"Encore une coupure cette nuit a Coteaux-Ouest, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-02307,CLI-00099,2024-10-07,courrier,"Ma facture de regularisation de octobre est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02308,CLI-00334,2024-11-09,courrier,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-02309,CLI-00064,2024-12-02,telephone,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",4
REC-02310,CLI-00060,2024-08-14,email,"Ma facture de regularisation de aout est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-02311,CLI-00205,2024-06-28,telephone,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",3
REC-02312,CLI-00416,2025-01-05,courrier,"Je demande le raccordement de mon nouveau logement a Plateau-Est, quel est le delai et le cout ?",2
REC-02313,CLI-00395,2024-01-10,courrier,"Depuis l'installation du nouveau compteur en janvier, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-02314,CLI-00477,2025-07-07,email,"Je demande le raccordement de mon nouveau logement a Bourg-Ancien, quel est le delai et le cout ?",2
REC-02315,CLI-00689,2024-11-13,email,"Ma facture de regularisation de novembre est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02316,CLI-00535,2024-10-31,email,"Coupure de courant de plusieurs heures dans le secteur Rives-Sud en octobre, aucune information, c'est inadmissible pour un service essentiel.",2
REC-02317,CLI-00149,2026-03-30,courrier,"Mon dossier de raccordement est bloque depuis mars, je n'ai aucune nouvelle de vos services.",4
REC-02318,CLI-00194,2025-04-24,telephone,"Les microcoupures se multiplient depuis avril sur Rives-Sud, quand le reseau sera-t-il fiabilise ?",3
REC-02319,CLI-00565,2024-05-21,email,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-02320,CLI-00187,2024-11-25,telephone,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",4
REC-02321,CLI-00670,2025-09-01,espace_client,"Je demande le raccordement de mon nouveau logement a Coteaux-Ouest, quel est le delai et le cout ?",3
REC-02322,CLI-00354,2024-08-24,espace_client,"Coupure de courant de plusieurs heures dans le secteur Centre-Ville en aout, aucune information, c'est inadmissible pour un service essentiel.",2
REC-02323,CLI-00201,2026-05-03,telephone,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",5
REC-02324,CLI-00506,2025-10-04,email,"Les microcoupures se multiplient depuis octobre sur Coteaux-Ouest, quand le reseau sera-t-il fiabilise ?",3
REC-02325,CLI-00216,2026-03-29,telephone,"Ma facture de regularisation de mars est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02326,CLI-00208,2024-08-04,courrier,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",3
REC-02327,CLI-00033,2025-09-25,espace_client,"Les microcoupures se multiplient depuis septembre sur Parc-Tertiaire, quand le reseau sera-t-il fiabilise ?",2
REC-02328,CLI-00171,2024-03-22,telephone,"Je conteste ma facture de mars, le montant de 108 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-02329,CLI-00206,2025-09-02,email,"Ma facture de regularisation de septembre est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02330,CLI-00412,2025-03-06,courrier,"Encore une coupure cette nuit a Zone-Industrielle, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-02331,CLI-00245,2025-08-20,espace_client,"Je conteste ma facture de aout, le montant de 867 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-02332,CLI-00511,2025-04-21,telephone,"Les microcoupures se multiplient depuis avril sur Rives-Sud, quand le reseau sera-t-il fiabilise ?",3
REC-02333,CLI-00665,2025-12-28,espace_client,"Je conteste ma facture de decembre, le montant de 472 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02334,CLI-00532,2024-02-05,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-02335,CLI-00680,2025-08-18,telephone,"Je conteste ma facture de aout, le montant de 998 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02336,CLI-00008,2024-11-01,email,"Coupure de courant de plusieurs heures dans le secteur Coteaux-Ouest en novembre, aucune information, c'est inadmissible pour un service essentiel.",1
REC-02337,CLI-00089,2026-02-25,espace_client,"Ma facture de regularisation de fevrier est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02338,CLI-00183,2026-05-03,espace_client,"Depuis l'installation du nouveau compteur en mai, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-02339,CLI-00478,2026-03-27,email,"Ma facture de regularisation de mars est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02340,CLI-00043,2025-01-25,courrier,"Je conteste ma facture de janvier, le montant de 793 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02341,CLI-00530,2026-03-01,email,"Je conteste ma facture de mars, le montant de 1183 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-02342,CLI-00517,2025-10-01,email,"Mon dossier de raccordement est bloque depuis octobre, je n'ai aucune nouvelle de vos services.",3
REC-02343,CLI-00238,2025-05-05,espace_client,"Encore une coupure cette nuit a Plateau-Est, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-02344,CLI-00559,2025-11-02,telephone,"Coupure de courant de plusieurs heures dans le secteur Rives-Sud en novembre, aucune information, c'est inadmissible pour un service essentiel.",1
REC-02345,CLI-00667,2025-04-07,courrier,"Les microcoupures se multiplient depuis avril sur Bourg-Ancien, quand le reseau sera-t-il fiabilise ?",3
REC-02346,CLI-00271,2024-09-28,telephone,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",3
REC-02347,CLI-00529,2025-04-28,courrier,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",1
REC-02348,CLI-00336,2024-10-28,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-02349,CLI-00365,2024-04-19,email,"Depuis l'installation du nouveau compteur en avril, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-02350,CLI-00040,2024-05-21,espace_client,"Ma facture de regularisation de mai est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02351,CLI-00448,2024-02-01,espace_client,"Coupure de courant de plusieurs heures dans le secteur Parc-Tertiaire en fevrier, aucune information, c'est inadmissible pour un service essentiel.",3
REC-02352,CLI-00330,2026-01-29,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-02353,CLI-00508,2025-04-11,espace_client,"Mon dossier de raccordement est bloque depuis avril, je n'ai aucune nouvelle de vos services.",4
REC-02354,CLI-00028,2025-09-24,espace_client,"Les microcoupures se multiplient depuis septembre sur Val-Nord, quand le reseau sera-t-il fiabilise ?",1
REC-02355,CLI-00380,2024-09-18,courrier,"Les microcoupures se multiplient depuis septembre sur Coteaux-Ouest, quand le reseau sera-t-il fiabilise ?",3
REC-02356,CLI-00028,2026-03-08,espace_client,"Les microcoupures se multiplient depuis mars sur Val-Nord, quand le reseau sera-t-il fiabilise ?",2
REC-02357,CLI-00302,2025-10-05,courrier,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-02358,CLI-00301,2024-02-20,espace_client,"Ma facture de regularisation de fevrier est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02359,CLI-00228,2024-12-25,espace_client,"Coupure de courant de plusieurs heures dans le secteur Coteaux-Ouest en decembre, aucune information, c'est inadmissible pour un service essentiel.",3
REC-02360,CLI-00483,2024-10-21,telephone,"Depuis l'installation du nouveau compteur en octobre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",2
REC-02361,CLI-00672,2025-12-15,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-02362,CLI-00107,2025-11-04,email,"Je demande le raccordement de mon nouveau logement a Val-Nord, quel est le delai et le cout ?",2
REC-02363,CLI-00611,2024-06-09,email,"Je tiens a remercier le technicien intervenu en juin, tres professionnel et a l'ecoute.",5
REC-02364,CLI-00446,2024-08-03,espace_client,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",2
REC-02365,CLI-00118,2024-12-11,email,Quelle est la part d'energie verte reellement fournie sur le secteur Coteaux-Ouest ?,2
REC-02366,CLI-00254,2026-04-11,espace_client,"Ma facture de regularisation de avril est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02367,CLI-00641,2024-04-05,email,"Je conteste ma facture de avril, le montant de 583 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-02368,CLI-00479,2024-02-18,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-02369,CLI-00061,2024-01-20,espace_client,"Les microcoupures se multiplient depuis janvier sur Rives-Sud, quand le reseau sera-t-il fiabilise ?",2
REC-02370,CLI-00110,2026-01-30,email,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-02371,CLI-00436,2025-12-28,email,"Je conteste ma facture de decembre, le montant de 1000 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-02372,CLI-00238,2024-05-26,email,"Je tiens a remercier le technicien intervenu en mai, tres professionnel et a l'ecoute.",5
REC-02373,CLI-00410,2024-08-11,email,"Ma facture de regularisation de aout est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02374,CLI-00564,2024-11-28,espace_client,Quelle est la part d'energie verte reellement fournie sur le secteur Centre-Ville ?,4
REC-02375,CLI-00015,2025-04-10,courrier,"Les microcoupures se multiplient depuis avril sur Plateau-Est, quand le reseau sera-t-il fiabilise ?",1
REC-02376,CLI-00443,2024-03-22,email,"Les microcoupures se multiplient depuis mars sur Zone-Industrielle, quand le reseau sera-t-il fiabilise ?",1
REC-02377,CLI-00379,2026-01-16,telephone,"Encore une coupure cette nuit a Val-Nord, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-02378,CLI-00520,2024-08-05,courrier,"Mon dossier de raccordement est bloque depuis aout, je n'ai aucune nouvelle de vos services.",3
REC-02379,CLI-00456,2025-03-01,telephone,"Depuis l'installation du nouveau compteur en mars, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",2
REC-02380,CLI-00049,2024-02-05,telephone,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-02381,CLI-00295,2024-08-04,espace_client,"Les microcoupures se multiplient depuis aout sur Val-Nord, quand le reseau sera-t-il fiabilise ?",3
REC-02382,CLI-00594,2025-09-09,email,"Ma facture de regularisation de septembre est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02383,CLI-00171,2024-04-01,telephone,"Ma facture de regularisation de avril est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-02384,CLI-00051,2024-11-18,email,"Encore une coupure cette nuit a Parc-Tertiaire, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-02385,CLI-00236,2026-03-12,telephone,"Encore une coupure cette nuit a Coteaux-Ouest, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-02386,CLI-00543,2025-10-05,telephone,"Mon dossier de raccordement est bloque depuis octobre, je n'ai aucune nouvelle de vos services.",4
REC-02387,CLI-00649,2026-03-27,email,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",3
REC-02388,CLI-00520,2025-09-30,telephone,"Je tiens a remercier le technicien intervenu en septembre, tres professionnel et a l'ecoute.",4
REC-02389,CLI-00306,2024-07-12,courrier,"Ma facture de regularisation de juillet est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02390,CLI-00132,2024-01-07,espace_client,"Mon dossier de raccordement est bloque depuis janvier, je n'ai aucune nouvelle de vos services.",4
REC-02391,CLI-00117,2025-06-23,email,"Je conteste ma facture de juin, le montant de 1167 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02392,CLI-00353,2024-12-22,espace_client,"Mon dossier de raccordement est bloque depuis decembre, je n'ai aucune nouvelle de vos services.",2
REC-02393,CLI-00095,2025-07-07,espace_client,"Je demande le raccordement de mon nouveau logement a Rives-Sud, quel est le delai et le cout ?",3
REC-02394,CLI-00679,2024-08-11,courrier,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",4
REC-02395,CLI-00672,2024-01-21,email,"Coupure de courant de plusieurs heures dans le secteur Centre-Ville en janvier, aucune information, c'est inadmissible pour un service essentiel.",2
